product_id,fullname,brand,url_part,review_url,test_bench_id,test_bench_version,released_at,first_published_at,last_updated_at,sizes_available,product_type,display_type,panel_type_detail,backlight_type_v2,color_architecture,qd_present,qd_material,spd_verified,marketing_label,panel_type,panel_sub_type,backlight_type_rtings,spd_classification,spd_confidence,blue_peak_nm,blue_fwhm_nm,green_peak_nm,green_fwhm_nm,red_peak_nm,red_fwhm_nm,pc_gaming,console_gaming,office,editing,color_accuracy,brightness_score,sdr_dci_p3_coverage_pct,sdr_bt2020_coverage_pct,hdr_bt2020_coverage_itp_pct,hdr_peak_10pct_nits,hdr_peak_2pct_nits,native_contrast,first_response_time_ms,total_response_time_ms,input_lag_native_ms,display_size,native_refresh_rate,resolution,aspect_ratio,pixel_density,local_dimming,ground_truth_tech,ground_truth_qd_type,match_status,scraped_at,spd_image,spd_image_local,price_size,price_best,price_source,price_amazon,price_buybox,price_bestbuy,price_list,price_per_m2,sizes_with_price
101122,Gigabyte MO27Q28G,Gigabyte,gigabyte-mo27q28g,https://www.rtings.com/monitor/reviews/gigabyte/mo27q28g,238,v2.1.2,2025-12-16 00:00:00 -0500,2026-01-20 13:53:50 -0500,2026-03-17 13:18:49 -0400,"27"" (MO27Q28G)",monitor,OLED,WOLED,,WOLED,No,,Yes,,OLED,WOLED,No Backlight,WOLED,high,452.4,21.7,534.3,54.4,625.9,39.1,9.1,9.1,7.6,8.6,8.5,7.7,99.87,78.41,42.2,620.0,1316.0,inf,0.4,0.9,2.3,27.0,280,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/7HqRnPag/gigabyte-mo27q28g/spd-large.jpg?format=auto,spd_images/monitors/gigabyte-mo27q28g_spd.jpg,27.0,1376.35,amazon_3p,,,,1376.35,6848.592634275652,1
108042,KOORUI S2741LM,KOORUI,koorui-s2741lm,https://www.rtings.com/monitor/reviews/koorui/s2741lm,238,v2.1.2,2025-05-30 00:00:00 -0400,2026-04-17 11:34:35 -0400,2026-04-17 11:34:35 -0400,"27"" (S2741LM)",monitor,LCD,IPS,Direct-lit,QD-LCD,Yes,CdSe,Yes,,LCD,IPS,Full-Array,QD-LCD,high,445.8,16.3,528.5,25.2,620.5,22.7,8.1,8.8,8.6,7.6,6.8,9.1,95.41,81.29,54.5,1775.0,1046.0,1249.0,4.5,4.7,3.6,27.0,160,3840 x 2160,16:9,163.1783089,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/0dRxJ5iT/koorui-s2741lm/spd-large.jpg?format=auto,spd_images/monitors/koorui-s2741lm_spd.jpg,27.0,499.99,amazon_3p,,,,499.99,2487.9048433984694,1
97892,LG 24GS65F-B,LG,lg-24gs65f-b,https://www.rtings.com/monitor/reviews/lg/24gs65f-b,238,v2.1.2,2025-03-12 00:00:00 -0400,2025-10-06 13:15:01 -0400,2026-03-17 13:18:49 -0400,"24"" (24GS65F-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,445.8,16.0,532.3,44.2,630.3,9.1,7.0,5.1,7.0,6.6,7.6,7.0,90.96,67.31,27.0,366.0,366.0,878.0,6.5,6.8,3.3,23.8,180,1920 x 1080,16:9,92.55912479,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/1FrDU5q3/lg-24gs65f-b/spd-large.jpg?format=auto,spd_images/monitors/lg-24gs65f-b_spd.jpg,24.0,189.99,amazon_3p,,,,191.19,1196.4876902844087,1
126131,LG 27G610A-B,LG,lg-27g610a-b,https://www.rtings.com/monitor/reviews/lg/27g610a-b,238,v2.1.2,2025-11-01 00:00:00 -0400,2026-02-18 09:10:56 -0500,2026-03-17 13:18:49 -0400,"27"" (27G610A-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,441.9,15.1,533.3,45.4,630.3,9.1,7.2,6.6,7.7,6.7,6.5,7.3,90.86,65.64,26.9,460.0,326.0,1459.0,4.8,5.9,3.6,27.0,200,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/QQahoP9W/lg-27g610a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27g610a-b_spd.jpg,27.0,236.89,amazon_3p,247.51,,,236.9,1178.743131567958,1
94531,LG 27G850A-B,LG,lg-27g850a-b,https://www.rtings.com/monitor/reviews/lg/27g850a-b,238,v2.1.2,2025-03-24 00:00:00 -0400,2025-07-31 16:01:42 -0400,2026-03-17 13:18:49 -0400,"27"" (27G850A-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,medium,451.9,17.4,528.5,24.8,630.4,10.6,7.6,8.2,8.4,7.7,8.2,8.4,98.82,73.67,37.3,769.0,775.0,1734.0,7.0,7.0,3.1,26.95,240,3840 x 2160,16:9,163.4810516,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/Xi6BzZLc/lg-27g850a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27g850a-b_spd.jpg,27.0,597.99,amazon_3p,599.99,,599.99,599.99,2975.5439454866114,1
912,LG 27GL850-B/27GL83A-B,LG,lg-27gl850-b-27gl83a-b,https://www.rtings.com/monitor/reviews/lg/27gl850-b-27gl83a-b,238,v2.1.2,2019-08-05 00:00:00 -0400,2019-08-15 08:03:15 -0400,2026-03-30 15:04:50 -0400,"27"" (27GL850-B); 27"" (27GL83A-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,445.8,13.5,534.5,52.6,630.3,9.2,6.8,6.2,7.3,6.9,7.9,7.1,95.17,70.48,27.6,395.0,394.0,735.0,7.1,7.1,4.3,27.0,144,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/wzlNFHvM/lg-27gl850-b-27gl83a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gl850-b-27gl83a-b_spd.jpg,27.0,278.0,amazon_3p,,,,278.0,1383.3027589847286,1
24452,LG 27GP850-B/27GP83B-B,LG,lg-27gp850-b-27gp83b-b,https://www.rtings.com/monitor/reviews/lg/27gp850-b-27gp83b-b,238,v2.1.2,2021-05-01 00:00:00 -0400,2021-07-14 10:29:20 -0400,2026-03-30 15:04:51 -0400,"27"" (27GP850-B); 27"" (27GP83B-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,445.8,13.4,532.1,50.3,630.3,9.2,7.2,6.6,7.5,7.3,8.6,7.5,95.58,70.39,29.1,472.0,471.0,807.0,4.7,5.5,3.6,27.0,165,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/2SnpPNcy/lg-27gp850-b-27gp83b-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gp850-b-27gp83b-b_spd.jpg,27.0,377.0,amazon_3p,,,,377.0,1875.9177702778516,1
44761,LG 27GR75Q-B,LG,lg-27gr75q-b,https://www.rtings.com/monitor/reviews/lg/27gr75q-b,238,v2.1.2,2023-09-01 00:00:00 -0400,2024-04-10 11:18:36 -0400,2026-03-30 15:04:50 -0400,"27"" (27GR75Q-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,452.7,17.0,536.5,55.7,631.5,11.3,6.9,6.4,7.4,6.9,7.7,6.7,85.05,61.07,22.6,314.0,313.0,1039.0,5.5,7.3,3.6,27.0,165,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/0xjBlXA1/lg-27gr75q-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gr75q-b_spd.jpg,27.0,299.99,rtings,,,,,1492.7230024022617,1
41927,LG 27GR83Q-B,LG,lg-27gr83q-b,https://www.rtings.com/monitor/reviews/lg/27gr83q-b,238,v2.1.2,2023-08-01 00:00:00 -0400,2023-11-28 09:52:18 -0500,2026-03-17 13:18:49 -0400,"27"" (27GR83Q-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,445.8,17.2,533.3,46.1,630.3,9.0,7.2,7.8,7.6,7.2,8.3,7.7,90.13,66.23,29.4,504.0,504.0,1201.0,6.5,6.6,3.2,27.0,240,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/GWzyx9Ra/lg-27gr83q-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gr83q-b_spd.jpg,27.0,338.0,amazon_3p,499.0,,,338.0,1681.857311283591,1
40716,LG 27GR93U-B,LG,lg-27gr93u-b,https://www.rtings.com/monitor/reviews/lg/27gr93u-b,238,v2.1.2,2023-08-01 00:00:00 -0400,2023-11-07 11:59:58 -0500,2026-03-17 13:18:49 -0400,"27"" (27GR93U-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,452.1,17.1,533.5,45.5,630.3,9.1,7.1,8.0,8.3,7.7,8.5,7.7,95.87,70.89,30.4,533.0,532.0,1020.0,4.8,6.7,4.5,27.0,144,3840 x 2160,16:9,163.1783089,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/ai7IzVHu/lg-27gr93u-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gr93u-b_spd.jpg,27.0,772.32,amazon_3p,,,,,3842.9941971909557,1
48867,LG 27GR95UM-B,LG,lg-27gr95um-b,https://www.rtings.com/monitor/reviews/lg/27gr95um-b,238,v2.1.2,2024-01-11 00:00:00 -0500,2024-12-18 10:52:12 -0500,2026-03-30 15:04:44 -0400,"27"" (27GR95UM-B)",monitor,LCD,IPS,Direct-lit,QD-LCD,Yes,InP,Yes,UltraGear,LCD,IPS,Full-Array,QD-LCD,high,454.2,17.0,537.8,35.3,626.1,37.3,7.5,8.4,8.2,7.7,7.9,8.7,98.74,74.18,42.7,1377.0,1084.0,961.0,7.1,7.2,3.6,27.0,144,3840 x 2160,16:9,163.1783089,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/vfh0tOHl/lg-27gr95um-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gr95um-b_spd.jpg,27.0,899.99,rtings,,,,,4478.268525390885,1
49556,LG 27GS95QE-B,LG,lg-27gs95qe-b,https://www.rtings.com/monitor/reviews/lg/27gs95qe-b,238,v2.1.2,2024-02-01 00:00:00 -0500,2024-03-26 12:18:00 -0400,2026-03-17 13:18:49 -0400,"27"" (27GS95QE-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.8,24.7,558.8,113.2,,,9.0,9.0,7.3,8.8,9.0,7.1,97.4,70.57,33.0,620.0,620.0,inf,0.3,0.3,2.8,27.0,240,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/jqAlGwUw/lg-27gs95qe-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gs95qe-b_spd.jpg,27.0,679.99,amazon_3p,684.56,,,684.56,3383.5685002950563,1
117624,LG 27GX700A-B,LG,lg-27gx700a-b,https://www.rtings.com/monitor/reviews/lg/27gx700a-b,238,v2.1.2,2025-10-16 00:00:00 -0400,2025-11-19 15:07:09 -0500,2026-03-17 13:18:49 -0400,"27"" (27GX700A-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,451.7,21.4,533.4,32.0,626.1,37.7,9.1,9.2,7.6,8.7,9.1,7.8,99.69,79.53,43.2,818.0,1427.0,inf,0.3,0.4,2.6,26.5,280,2560 x 1440,16:9,110.8380966,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/FIEDb2zR/lg-27gx700a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gx700a-b_spd.jpg,27.0,599.99,amazon,599.99,,,599.99,2985.4957638965734,1
82807,LG 27GX790A-B,LG,lg-27gx790a-b,https://www.rtings.com/monitor/reviews/lg/27gx790a-b,238,v2.1.2,2024-12-30 00:00:00 -0500,2025-02-25 15:20:17 -0500,2026-03-17 13:18:49 -0400,"27"" (27GX790A-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.6,24.6,559.0,116.5,,,9.2,9.0,7.1,8.6,8.4,6.7,98.1,71.03,36.5,814.0,1255.0,inf,0.2,0.4,1.9,27.0,480,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/KXnuvcrq/lg-27gx790a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gx790a-b_spd.jpg,27.0,649.99,amazon_3p,693.5,,999.99,649.99,3234.291224145625,1
127454,LG 27GX790B-B,LG,lg-27gx790b-b,https://www.rtings.com/monitor/reviews/lg/27gx790b-b,238,v2.1.2,2026-02-03 00:00:00 -0500,2026-02-25 08:37:40 -0500,2026-04-21 12:45:09 -0400,"27"" (27GX790B-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,451.0,21.4,533.3,35.9,625.8,38.6,9.4,9.1,7.5,8.7,9.1,7.5,99.71,79.44,42.6,760.0,1317.0,inf,0.3,0.5,1.7,26.5,540,2560 x 1440,16:9,110.8380966,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/ESmsdL7x/lg-27gx790b-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gx790b-b_spd.jpg,27.0,999.99,bestbuy,,,999.99,,4975.859445888988,1
40717,LG 32GR93U-B,LG,lg-32gr93u-b,https://www.rtings.com/monitor/reviews/lg/32gr93u-b,238,v2.1.2,2023-08-01 00:00:00 -0400,2023-10-12 10:57:26 -0400,2026-03-17 13:18:49 -0400,"32"" (32GR93U-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,455.6,17.0,533.1,50.0,630.3,9.0,7.3,8.2,8.1,7.8,8.9,7.5,98.12,73.4,33.7,500.0,499.0,1316.0,5.5,5.7,4.0,32.0,144,3840 x 2160,16:9,137.6816981,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/FJ7db6nZ/lg-32gr93u-b/spd-large.jpg?format=auto,spd_images/monitors/lg-32gr93u-b_spd.jpg,32.0,599.99,amazon,599.99,,,,2125.4164178521505,1
49551,LG 32GS95UE-B,LG,lg-32gs95ue-b,https://www.rtings.com/monitor/reviews/lg/32gs95ue-b,238,v2.1.2,2024-04-15 00:00:00 -0400,2024-07-15 09:45:12 -0400,2026-03-17 13:18:49 -0400,"32"" (32GS95UE-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,454.5,25.4,558.9,122.4,,,9.2,9.2,8.2,8.7,7.7,7.0,96.87,69.64,34.8,723.0,1193.0,inf,0.3,0.3,2.9,31.46,240,3840 x 2160,16:9,140.0449568,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/LqHt63bz/lg-32gs95ue-b/spd-large.jpg?format=auto,spd_images/monitors/lg-32gs95ue-b_spd.jpg,32.0,1479.98,amazon_3p,,,,,5242.710361994076,1
18229,LG 34GP83A-B,LG,lg-34gp83a-b,https://www.rtings.com/monitor/reviews/lg/34gp83a-b,238,v2.1.2,2020-10-01 00:00:00 -0400,2021-02-12 09:20:16 -0500,2026-03-30 15:04:47 -0400,"34"" (34GP83A-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,445.8,14.4,531.3,49.2,630.4,9.2,7.1,6.5,7.3,7.3,8.7,7.3,95.2,70.72,32.6,457.0,433.0,956.0,5.7,6.1,4.0,34.0,144,3440 x 1440,21:9,109.6834073,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/kSqKAy4c/lg-34gp83a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-34gp83a-b_spd.jpg,34.0,679.99,amazon_3p,,,,679.99,2518.175286803697,1
56054,LG 34GS95QE-B,LG,lg-34gs95qe-b,https://www.rtings.com/monitor/reviews/lg/34gs95qe-b,238,v2.1.2,2024-03-19 00:00:00 -0400,2024-05-06 10:42:45 -0400,2026-03-17 13:18:49 -0400,"34"" (34GS95QE-B); 34"" (34GS95QE-W)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.9,25.2,558.9,119.0,,,9.0,8.9,7.2,8.8,9.0,6.9,96.88,69.98,32.5,588.0,577.0,inf,0.2,0.2,2.9,34.0,240,3440 x 1440,21:9,109.6834073,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/POLD2RAw/lg-34gs95qe-b/spd-large.jpg?format=auto,spd_images/monitors/lg-34gs95qe-b_spd.jpg,34.0,699.99,amazon_3p,,,,699.99,2592.2403550195145,1
83695,LG 45GX950A-B,LG,lg-45gx950a-b,https://www.rtings.com/monitor/reviews/lg/45gx950a-b,238,v2.1.2,2025-03-28 00:00:00 -0400,2025-05-07 14:46:31 -0400,2026-03-17 13:18:49 -0400,"45"" (45GX950A-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,454.9,25.6,559.7,119.2,,,9.1,9.3,7.7,9.1,9.1,7.4,97.73,70.94,36.9,765.0,1306.0,inf,0.6,0.6,3.7,44.5,165,5120 x 2160,21:9,124.875901,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/j1SdDvxH/lg-45gx950a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-45gx950a-b_spd.jpg,45.0,1429.99,amazon_3p,1455.42,,1999.99,1429.99,2561.5801454511,1
58174,LG C4 42 OLED,LG,lg-c4-42-oled,https://www.rtings.com/monitor/reviews/lg/42-c4-oled,238,v2.1.2,2024-03-11 00:00:00 -0400,2024-08-26 07:52:43 -0400,2026-03-30 15:04:47 -0400,"42"" (OLED42C4PUA)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,454.0,22.6,551.4,67.2,618.1,50.6,8.8,9.2,6.3,8.8,9.2,6.9,97.92,70.41,33.7,744.0,738.0,inf,0.3,1.3,4.4,42.0,120,3840 x 2160,16:9,104.9003414,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/9vndmbnH/lg-42-c4-oled/spd-large.jpg?format=auto,spd_images/monitors/lg-c4-42-oled_spd.jpg,42.0,1499.99,rtings,,,,,3084.5353975445923,1
113604,LG C5 42 OLED,LG,lg-c5-42-oled,https://www.rtings.com/monitor/reviews/lg/c5-42-oled,238,v2.1.2,2025-04-01 00:00:00 -0400,2025-10-17 11:20:42 -0400,2026-03-17 13:18:49 -0400,"42"" (OLED42C5PUA)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.5,22.1,555.2,105.0,,,8.8,9.3,6.5,8.7,8.8,7.5,96.74,69.73,34.4,780.0,781.0,inf,0.3,1.3,4.6,42.0,120,3840 x 2160,16:9,104.9003414,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/HkT9L9hH/lg-c5-42-oled/spd-large.jpg?format=auto,spd_images/monitors/lg-c5-42-oled_spd.jpg,42.0,896.99,amazon_3p,899.99,,,899.99,1844.54390112169,1
47131,MSI MPG 271QRX QD-OLED,MSI,msi-mpg-271qrx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-271qrx-qd-oled,238,v2.1.2,2024-03-01 00:00:00 -0500,2024-04-12 12:51:08 -0400,2026-03-17 13:18:49 -0400,"27"" (MPG 271QRX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,445.9,21.4,528.9,30.2,635.3,36.8,9.2,9.1,7.1,8.8,8.7,7.0,99.22,80.35,48.8,476.0,1045.0,inf,0.3,0.3,1.9,27.0,360,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/KD3dD7cq/msi-mpg-271qrx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-271qrx-qd-oled_spd.jpg,27.0,629.99,amazon,629.99,,,629.99,3134.7730400460046,1
88032,MSI MPG 272URX QD-OLED,MSI,msi-mpg-272urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-272urx-qd-oled,238,v2.1.2,2025-02-12 00:00:00 -0500,2025-09-05 10:41:33 -0400,2026-03-17 13:18:49 -0400,"27"" (MPG 272URX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,454.8,21.5,531.5,27.6,636.9,36.0,9.1,9.3,7.9,9.2,9.2,6.8,99.74,74.78,44.2,461.0,1013.0,inf,0.3,0.4,2.7,26.5,240,3840 x 2160,16:9,166.2571449,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/hus9cbGp/msi-mpg-272urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-272urx-qd-oled_spd.jpg,27.0,849.99,amazon,849.99,,899.99,849.99,4229.473065141833,1
101013,MSI MPG 274URDFW E16M,MSI,msi-mpg-274urdfw-e16m,https://www.rtings.com/monitor/reviews/msi/mpg-274urdfw-e16m,238,v2.1.2,2025-10-13 00:00:00 -0400,2025-12-15 14:55:49 -0500,2026-04-17 11:37:56 -0400,"27"" (MPG 274URDFW E16M)",monitor,LCD,IPS,Direct-lit,QD-LCD,Yes,CdSe,Yes,MPG,LCD,IPS,Full-Array,QD-LCD,high,443.7,15.2,527.0,25.2,619.1,23.4,7.7,8.5,8.5,7.7,8.2,8.8,95.47,80.89,47.6,1562.0,1134.0,970.0,4.4,7.5,3.7,27.0,160,3840 x 2160,16:9,163.1783089,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/IcraZdZ9/msi-mpg-274urdfw-e16m/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-274urdfw-e16m_spd.jpg,27.0,499.99,amazon,499.99,,,499.99,2487.9048433984694,1
47132,MSI MPG 321URX QD-OLED,MSI,msi-mpg-321urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-321urx-qd-oled,238,v2.1.2,2024-03-01 00:00:00 -0500,2024-07-26 15:35:05 -0400,2026-03-17 13:18:49 -0400,"32"" (MPG 321URX QD-OLED); 32"" (MPG 321URXW QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,450.1,20.7,532.3,29.9,637.0,35.6,9.1,9.4,7.5,9.1,8.9,6.8,98.59,78.68,46.7,469.0,1025.0,inf,0.3,0.3,2.8,31.5,240,3840 x 2160,16:9,139.8671219,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/M1Zcpqfn/msi-mpg-321urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-321urx-qd-oled_spd.jpg,32.0,869.0,amazon,869.0,,,869.0,3078.3627512350517,1
84697,MSI MPG 322URX QD-OLED,MSI,msi-mpg-322urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-322urx-qd-oled,238,v2.1.2,2025-01-16 00:00:00 -0500,2025-03-03 08:59:35 -0500,2026-03-17 13:18:49 -0400,"32"" (MPG 322URX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,449.7,21.1,532.0,29.7,636.9,37.0,9.0,9.3,7.5,9.1,9.1,6.7,98.98,78.24,46.8,470.0,1036.0,inf,0.5,0.5,2.7,31.5,240,3840 x 2160,16:9,139.8671219,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/YUGQmb75/msi-mpg-322urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-322urx-qd-oled_spd.jpg,32.0,999.0,amazon,999.0,,,999.0,3538.8773170124473,1
64783,MSI MPG 341CQPX QD-OLED,MSI,msi-mpg-341cqpx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-341cqpx-qd-oled,238,v2.1.2,2024-06-17 00:00:00 -0400,2024-11-19 12:09:14 -0500,2026-03-17 13:18:49 -0400,"34"" (MPG 341CQPX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.2,21.4,532.5,29.6,638.1,36.3,9.1,9.1,7.0,8.8,8.6,6.8,99.09,80.13,48.7,483.0,1043.0,inf,0.2,0.4,2.8,34.18,240,3440 x 1440,21:9,109.1057884,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/fEAdh2fq/msi-mpg-341cqpx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-341cqpx-qd-oled_spd.jpg,34.0,749.99,amazon,749.99,,,749.99,2777.403025559059,1
88035,Samsung Odyssey 3D G90XF S27FG900X,Samsung,samsung-odyssey-3d-g90xf-s27fg900x,https://www.rtings.com/monitor/reviews/samsung/odyssey-3d-g90xf-s27fg900x,238,v2.1.2,2025-04-14 00:00:00 -0400,2025-06-20 10:20:15 -0400,2026-03-30 15:04:41 -0400,"27"" (S27FG900X)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,Odyssey,LCD,IPS,Edge,KSF,high,445.8,15.3,529.9,40.5,630.3,9.5,7.1,8.1,7.0,7.2,8.3,7.4,91.09,65.45,26.9,470.0,310.0,952.0,3.8,6.8,3.8,26.9,165,3840 x 2160,16:9,163.7849197,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/ut6gAYwT/samsung-odyssey-3d-g90xf-s27fg900x/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-3d-g90xf-s27fg900x_spd.jpg,27.0,1181.83,amazon,1181.83,,,1181.83,5880.67877572274,1
