snapshot_date,product_id,size_inches,best_price,price_source,color_architecture
2026-04-13,110675,27.0,1099.0,amazon,WOLED
2026-04-23,110675,27.0,1099.0,amazon,WOLED
2026-06-01,110675,27.0,1099.0,amazon,WOLED
2026-03-23,110675,27.0,1099.99,bestbuy,WOLED
2026-05-18,33691,32.0,1099.99,rtings,QD-LCD
2026-04-23,88031,,1099.99,amazon,QD-OLED
2026-04-23,33691,32.0,1099.99,rtings,QD-LCD
2026-05-04,33691,32.0,1099.99,rtings,QD-LCD
2026-04-27,33691,32.0,1099.99,rtings,QD-LCD
2026-05-25,56054,34.0,1099.99,amazon_3p,WOLED
2026-05-25,33691,32.0,1099.99,rtings,QD-LCD
2026-04-06,33691,32.0,1099.99,rtings,QD-LCD
2026-04-13,33691,32.0,1099.99,rtings,QD-LCD
2026-04-06,88031,,1099.99,amazon,QD-OLED
2026-05-11,33691,32.0,1099.99,rtings,QD-LCD
2026-06-01,33691,32.0,1099.99,rtings,QD-LCD
2026-04-27,88031,,1099.99,amazon,QD-OLED
2026-04-13,88031,,1099.99,amazon,QD-OLED
2026-03-23,88031,,1099.99,amazon,QD-OLED
2026-03-30,33691,32.0,1099.99,rtings,QD-LCD
2026-04-27,49884,32.0,1138.0,amazon_3p,WOLED
2026-06-01,49884,32.0,1139.98,amazon_3p,WOLED
2026-06-01,63122,32.0,1169.99,amazon,QD-LCD
2026-04-23,88035,27.0,1181.83,amazon,QD-LCD
2026-05-18,56054,34.0,1192.99,amazon_3p,WOLED
2026-05-25,49551,32.0,1211.14,amazon_3p,WOLED
2026-05-25,49884,32.0,1219.99,amazon,WOLED
2026-05-18,49551,32.0,1221.27,amazon_3p,WOLED
2026-05-11,88035,27.0,1222.13,amazon,QD-LCD
2026-05-25,42065,32.0,1248.96,amazon,QD-OLED
2026-06-01,42065,32.0,1248.96,amazon,QD-OLED
2026-04-23,42065,32.0,1249.0,amazon_3p,QD-OLED
2026-03-23,42065,32.0,1249.0,amazon_3p,QD-OLED
2026-03-30,101122,27.0,1288.45,amazon_3p,WOLED
2026-05-11,91962,32.0,1289.49,amazon_3p,QD-LCD
2026-04-13,91962,32.0,1289.99,amazon,QD-LCD
2026-03-30,42065,32.0,1292.98,amazon_3p,QD-OLED
2026-04-06,91962,32.0,1297.99,amazon_3p,QD-LCD
2026-04-06,42065,32.0,1299.0,amazon,QD-OLED
2026-05-11,88033,27.0,1299.99,amazon,QD-OLED
2026-05-04,88033,27.0,1299.99,amazon_3p,QD-OLED
2026-03-23,33710,32.0,1299.99,rtings,QD-LCD
2026-04-23,49884,32.0,1299.99,amazon,WOLED
2026-03-30,33710,32.0,1299.99,rtings,QD-LCD
2026-03-23,101122,27.0,1357.45,amazon_3p,WOLED
2026-04-13,101122,27.0,1370.99,amazon_3p,WOLED
2026-04-27,101122,27.0,1376.35,amazon_3p,WOLED
2026-04-23,101122,27.0,1376.35,amazon_3p,WOLED
2026-05-18,101122,27.0,1381.37,amazon_3p,WOLED
2026-05-04,101122,27.0,1385.71,amazon_3p,WOLED
2026-05-11,101122,27.0,1385.71,amazon_3p,WOLED
2026-03-30,49551,32.0,1391.27,amazon_3p,WOLED
2026-05-25,101122,27.0,1391.29,amazon_3p,WOLED
2026-04-06,101122,27.0,1391.41,amazon_3p,WOLED
2026-06-01,32280,27.0,1399.99,bestbuy,QD-LCD
2026-06-01,49551,,1399.99,rtings,WOLED
2026-03-23,83695,45.0,1416.99,amazon_3p,WOLED
2026-03-23,49551,32.0,1426.36,amazon_3p,WOLED
2026-04-23,83695,45.0,1429.99,amazon_3p,WOLED
2026-05-25,32280,27.0,1439.99,bestbuy,QD-LCD
2026-03-30,100486,32.0,1441.59,amazon_3p,WOLED
2026-05-04,83695,45.0,1449.99,amazon_3p,WOLED
2026-06-01,101122,27.0,1462.45,amazon_3p,WOLED
2026-05-04,49551,32.0,1479.98,amazon_3p,WOLED
2026-04-23,49551,32.0,1479.98,amazon_3p,WOLED
2026-05-11,49551,32.0,1479.98,amazon_3p,WOLED
2026-04-27,49551,32.0,1479.98,amazon_3p,WOLED
2026-04-13,49551,32.0,1482.81,amazon_3p,WOLED
2026-05-25,133967,27.0,1499.0,rtings,QD-LCD
2026-05-18,133967,27.0,1499.0,rtings,QD-LCD
2026-04-27,133967,27.0,1499.0,rtings,QD-LCD
2026-04-13,133967,27.0,1499.0,rtings,QD-LCD
2026-04-23,133967,27.0,1499.0,rtings,QD-LCD
2026-05-11,133967,27.0,1499.0,rtings,QD-LCD
2026-04-06,58174,42.0,1499.99,rtings,WOLED
2026-05-18,58174,42.0,1499.99,rtings,WOLED
2026-05-25,37854,57.0,1499.99,amazon,QD-LCD
2026-05-18,37854,57.0,1499.99,amazon,QD-LCD
2026-04-23,58174,42.0,1499.99,rtings,WOLED
2026-04-13,58174,42.0,1499.99,rtings,WOLED
2026-05-25,58174,42.0,1499.99,rtings,WOLED
2026-05-25,83695,45.0,1499.99,amazon,WOLED
2026-06-01,83695,45.0,1499.99,amazon,WOLED
2026-05-11,58174,42.0,1499.99,rtings,WOLED
2026-06-01,58174,42.0,1499.99,rtings,WOLED
2026-04-06,49551,32.0,1523.17,amazon_3p,WOLED
2026-04-27,83695,45.0,1549.99,amazon,WOLED
2026-04-13,83695,45.0,1576.99,amazon,WOLED
2026-06-01,133967,27.0,1579.0,rtings,QD-LCD
2026-03-23,37854,57.0,1580.21,amazon,QD-LCD
2026-03-30,83695,45.0,1596.99,amazon,WOLED
2026-04-06,32280,27.0,1598.0,rtings,QD-LCD
2026-04-27,32280,27.0,1598.0,amazon_3p,QD-LCD
2026-05-04,32280,27.0,1598.0,amazon_3p,QD-LCD
2026-05-11,32280,27.0,1598.0,amazon_3p,QD-LCD
2026-05-18,32280,27.0,1598.0,amazon_3p,QD-LCD
2026-04-23,32280,27.0,1598.0,amazon_3p,QD-LCD
2026-05-04,133967,27.0,1599.0,rtings,QD-LCD
2026-04-27,37854,57.0,1599.99,amazon,QD-LCD
2026-04-13,37854,57.0,1599.99,amazon,QD-LCD
2026-05-04,37854,57.0,1599.99,amazon,QD-LCD
2026-04-06,37854,57.0,1599.99,amazon,QD-LCD
2026-04-23,37854,57.0,1599.99,amazon,QD-LCD
2026-03-30,37854,57.0,1599.99,amazon,QD-LCD
2026-04-13,100486,32.0,1608.35,amazon_3p,WOLED
2026-04-06,100486,32.0,1608.35,amazon_3p,WOLED
2026-04-13,88035,27.0,1655.99,amazon,QD-LCD
2026-04-27,88035,27.0,1655.99,amazon,QD-LCD
2026-04-06,88035,27.0,1655.99,amazon,QD-LCD
2026-04-06,83695,45.0,1721.27,amazon,WOLED
2026-05-18,88035,27.0,1799.0,amazon,QD-LCD
2026-05-25,88035,27.0,1799.0,amazon,QD-LCD
2026-06-01,127455,,1799.99,amazon,WOLED
2026-05-18,83695,45.0,1884.97,amazon,WOLED
2026-05-11,83695,45.0,1884.98,amazon,WOLED
2026-03-30,133967,27.0,1899.0,rtings,QD-LCD
2026-04-06,133967,27.0,1899.0,rtings,QD-LCD
2026-05-25,49534,40.0,1913.0,amazon_3p,QD-LCD
2026-06-01,49534,40.0,1914.44,amazon_3p,QD-LCD
2026-05-18,49534,40.0,1932.99,amazon_3p,QD-LCD
2026-05-11,49534,40.0,1979.98,amazon_3p,QD-LCD
2026-03-23,37853,49.0,1999.0,amazon_3p,QD-OLED
2026-05-04,88035,27.0,1999.0,amazon_3p,QD-LCD
2026-06-01,88035,27.0,1999.99,rtings,QD-LCD
2026-04-06,37853,49.0,2040.82,amazon_3p,QD-OLED
2026-06-01,37853,49.0,2040.82,amazon_3p,QD-OLED
2026-05-25,37853,49.0,2040.82,amazon_3p,QD-OLED
2026-05-18,37853,49.0,2040.82,amazon_3p,QD-OLED
2026-04-13,37853,49.0,2040.82,amazon_3p,QD-OLED
2026-05-11,37853,49.0,2040.82,amazon_3p,QD-OLED
2026-03-30,37853,49.0,2040.82,amazon_3p,QD-OLED
2026-05-04,37853,49.0,2040.82,amazon_3p,QD-OLED
2026-03-30,32280,27.0,2099.0,rtings,QD-LCD
2026-05-04,49534,40.0,2099.0,amazon_3p,QD-LCD
2026-05-11,37854,57.0,2099.99,amazon,QD-LCD
2026-06-01,37854,57.0,2099.99,amazon,QD-LCD
2026-04-23,49534,40.0,2269.0,amazon_3p,QD-LCD
2026-04-27,49534,40.0,2290.0,amazon_3p,QD-LCD
2026-04-13,32280,27.0,2299.0,rtings,QD-LCD
2026-03-23,32280,27.0,2299.99,bestbuy,QD-LCD
2026-04-06,49534,40.0,2300.12,amazon_3p,QD-LCD
2026-03-30,49534,40.0,2327.99,amazon_3p,QD-LCD
2026-04-13,49534,40.0,2371.55,amazon_3p,QD-LCD
2026-03-23,49534,40.0,2454.41,amazon_3p,QD-LCD
2026-04-23,133968,27.0,2849.0,rtings,QD-LCD
2026-04-27,133968,27.0,2849.0,rtings,QD-LCD
2026-05-11,133968,27.0,2849.0,rtings,QD-LCD
2026-05-25,133968,27.0,2849.0,rtings,QD-LCD
2026-04-13,133968,27.0,2849.0,amazon,QD-LCD
2026-05-18,133968,27.0,2849.0,rtings,QD-LCD
2026-06-01,133968,27.0,2889.0,rtings,QD-LCD
2026-05-04,133968,27.0,2899.0,rtings,QD-LCD
