product_id,fullname,brand,url_part,review_url,test_bench_id,test_bench_version,released_at,first_published_at,last_updated_at,sizes_available,product_type,display_type,backlight_type_v2,dimming_zone_count,color_architecture,qd_present,qd_material,spd_verified,marketing_label,panel_type,panel_sub_type,backlight_type_rtings,spd_classification,spd_confidence,blue_peak_nm,blue_fwhm_nm,green_peak_nm,green_fwhm_nm,red_peak_nm,red_fwhm_nm,mixed_usage,home_theater,gaming,sports,bright_room,color_score,brightness_score,black_level_score,contrast_ratio_score,native_contrast_score,sdr_dci_p3_coverage_pct,sdr_bt2020_coverage_pct,hdr_bt2020_coverage_itp_pct,sdr_real_scene_peak_nits,sdr_peak_10pct_nits,sdr_peak_2pct_nits,hdr_peak_100pct_nits,hdr_peak_50pct_nits,hdr_peak_25pct_nits,hdr_peak_10pct_nits,hdr_peak_2pct_nits,native_contrast,contrast_ratio,first_response_time_ms,total_response_time_ms,input_lag_1080p_ms,input_lag_4k_ms,native_refresh_rate,vrr_support,hdmi_forum_vrr,hdmi_ports,hdmi_21_speed,resolution,ground_truth_tech,ground_truth_qd_type,match_status,scraped_at,spd_image,spd_image_local
135751,Samsung S90H OLED,Samsung,samsung-s90h-oled,https://www.rtings.com/tv/reviews/samsung/s90h-oled,227,v2.2,2026-04-01 20:00:01 -0400,2026-05-04 09:55:21 -0400,2026-05-12 11:50:31 -0400,"42"" (QN42S90HAEXZA); 48"" (QN48S90HAEXZA); 55"" (QN55S90HAEXZA); 65"" (QN65S90HAEXZA); 77"" (QN77S90HAEXZA); 83"" (QN83S90HAEXZA)",tv,OLED,,,WOLED,No,,Yes,QD-OLED,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,165Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s90h-oled_spd.jpg
49702,Samsung S95D OLED,Samsung,samsung-s95d-oled,https://www.rtings.com/tv/reviews/samsung/s95d-oled,227,v2.2,2024-03-01 00:00:00 -0500,2024-04-23 08:45:29 -0400,2026-03-12 10:28:02 -0400,"55"" (QN55S95DAFXZA); 65"" (QN65S95DAFXZA); 77"" (QN77S95DAFXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s95d-oled_spd.jpg
88596,Samsung S95F OLED,Samsung,samsung-s95f-oled,https://www.rtings.com/tv/reviews/samsung/s95f-oled,227,v2.2,2025-04-09 00:00:00 -0400,2025-05-13 09:19:20 -0400,2026-05-22 09:45:51 -0400,"55"" (QN55S95FAFXZA); 65"" (QN65S95FAFXZA); 77"" (QN77S95FAFXZA); 83"" (QN83S95FAFXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,165Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s95f-oled_spd.jpg
127420,Samsung S95H OLED,Samsung,samsung-s95h-oled,https://www.rtings.com/tv/reviews/samsung/s95h-oled,227,v2.2,2026-04-07 00:00:00 -0400,2026-05-07 13:29:09 -0400,2026-05-07 13:29:09 -0400,"55"" (QN55S95HAFXZA); 65"" (QN65S95HAFXZA); 77"" (QN77S95HAFXZA); 83"" (QN83S95HAEXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,165Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s95h-oled_spd.jpg
56163,Samsung The Frame 2024,Samsung,samsung-the-frame-2024,https://www.rtings.com/tv/reviews/samsung/the-frame-2024-qled,227,v2.2,2024-03-21 00:00:00 -0400,2024-05-09 08:54:53 -0400,2026-03-17 09:53:09 -0400,"43"" (QN43LS03DAFXZA); 50"" (QN50LS03DAFXZA); 55"" (QN55LS03DAFXZA); 65"" (QN65LS03DAFXZA); 75"" (QN75LS03DAFXZA); 85"" (QN85LS03DAFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120Hz (except 43"", 50"")",,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-the-frame-2024_spd.jpg
88497,Samsung The Frame Pro 2025,Samsung,samsung-the-frame-pro-2025,https://www.rtings.com/tv/reviews/samsung/the-frame-pro-2025,227,v2.2,2025-04-08 20:00:01 -0400,2025-08-20 10:29:14 -0400,2026-05-22 08:29:15 -0400,"65"" (QN65LS03FWFXZA); 75"" (QN75LS03FWFXZA); 85"" (QN85LS03FWFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-the-frame-pro-2025_spd.jpg
130545,Samsung The Frame Pro 2026,Samsung,samsung-the-frame-pro-2026,https://www.rtings.com/tv/reviews/samsung/the-frame-pro-2026,227,v2.2,2026-04-02 00:00:00 -0400,2026-05-22 08:27:51 -0400,2026-05-22 08:27:51 -0400,"55"" (QN55LS03HWFXZA); 65"" (QN65LS03HWFXZA); 75"" (QN75LS03HWFXZA); 85"" (QN85LS03HWFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-the-frame-pro-2026_spd.jpg
102195,Samsung U7900F,Samsung,samsung-u7900f,https://www.rtings.com/tv/reviews/samsung/u7900f,227,v2.2,2025-06-01 00:00:00 -0400,2026-01-21 15:43:59 -0500,2026-03-12 10:49:09 -0400,"43"" (UN43U7900FFXZA); 50"" (UN50U7900FFXZA); 55"" (UN55U7900FFXZA); 58"" (UN58U7900FFXZA); 65"" (UN65U7900FFXZA); 70"" (UN70U7900FFXZA); 75"" (UN75U7900FFXZA); 85"" (UN85U7900FFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Crystal UHD,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-u7900f_spd.jpg
94057,Samsung U8000F,Samsung,samsung-u8000f,https://www.rtings.com/tv/reviews/samsung/u8000f,227,v2.2,2025-03-17 00:00:00 -0400,2025-09-16 09:56:27 -0400,2026-03-11 13:04:22 -0400,"43"" (‎UN43U8000FFXZA); 50"" (UN50U8000FFXZA); 55"" (UN55U8000FFXZA); 58"" (UN58U8000FFXZA); 65"" (UN65U8000FFXZA); 70"" (UN70U8000FFXZA); 75"" (UN75U8000FFXZA); 85"" (UN85U8000FFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Crystal UHD,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-u8000f_spd.jpg
41473,Sharp AQUOS XLED FV1 ,Sharp,sharp-aquos-xled-fv1,https://www.rtings.com/tv/reviews/sharp/aquos-xled-fv1,197,v2.0.1,2023-06-01 00:00:00 -0400,2024-03-12 13:20:56 -0400,2025-09-24 16:59:01 -0400,"65"" (4T-C65FV1U); 75"" (4T-C75FV1U)",tv,LCD,,,QD-LCD,Yes,InP,Yes,XLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sharp-aquos-xled-fv1_spd.jpg
39009,Sony A95L OLED,Sony,sony-a95l-oled,https://www.rtings.com/tv/reviews/sony/a95l-oled,227,v2.2,2023-10-10 00:00:00 -0400,2023-11-08 12:44:32 -0500,2026-03-13 10:58:51 -0400,"55"" (XR-55A95L); 65"" (XR-65A95L); 77"" (XR-77A95L)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-a95l-oled_spd.jpg
92245,Sony BRAVIA 2 II,Sony,sony-bravia-2-ii,https://www.rtings.com/tv/reviews/sony/bravia-2-ii,227,v2.2,2025-05-26 00:00:00 -0400,2025-10-22 10:40:03 -0400,2026-03-16 09:50:41 -0400,"43"" (K-43S20M2); 50"" (K-50S20M2); 55"" (K-55S20M2); 65"" (K-65S20M2); 75"" (K-75S20M2)",tv,LCD,,,QD-LCD,Yes,InP,Yes,BRAVIA,LCD,IPS,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-bravia-2-ii_spd.jpg
53323,Sony BRAVIA 3,Sony,sony-bravia-3,https://www.rtings.com/tv/reviews/sony/bravia-3,227,v2.2,2024-04-28 20:00:01 -0400,2024-08-02 10:46:22 -0400,2026-03-17 09:03:03 -0400,"43"" (K-43S30); 50"" (K-50S30); 55"" (K-55S30); 65"" (K-65S30); 75"" (K-75S30); 85"" (K-85S30)",tv,LCD,,,QD-LCD,Yes,InP,Yes,BRAVIA,LCD,IPS,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-bravia-3_spd.jpg
96722,Sony BRAVIA 5,Sony,sony-bravia-5,https://www.rtings.com/tv/reviews/sony/bravia-5,227,v2.2,2025-04-21 00:00:00 -0400,2025-06-12 11:25:15 -0400,2026-03-17 10:05:54 -0400,"55"" (K-55XR50); 65"" (K-65XR50); 75"" (K-75XR50); 85"" (K-85XR50); 98"" (K-98XR50)",tv,LCD,,,QD-LCD,Yes,InP,Yes,BRAVIA,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-bravia-5_spd.jpg
117450,Sony BRAVIA 5 98,Sony,sony-bravia-5-98,https://www.rtings.com/tv/reviews/sony/bravia-5-98,197,v2.0.1,2025-04-21 00:00:00 -0400,2025-11-05 11:07:57 -0500,2025-11-25 17:22:48 -0500,"98"" (K-98XR50)",tv,LCD,,,QD-LCD,Yes,InP,Yes,BRAVIA,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-bravia-5-98_spd.jpg
53322,Sony BRAVIA 7,Sony,sony-bravia-7,https://www.rtings.com/tv/reviews/sony/bravia-7-qled,227,v2.2,2024-04-28 20:00:01 -0400,2024-05-27 09:26:26 -0400,2026-03-17 09:42:48 -0400,"55"" (K-55XR70); 65"" (K-65XR70); 75"" (K-75XR70); 85"" (K-85XR70)",tv,LCD,,,QD-LCD,Yes,InP,Yes,BRAVIA,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-bravia-7_spd.jpg
92248,Sony BRAVIA 8 II OLED,Sony,sony-bravia-8-ii-oled,https://www.rtings.com/tv/reviews/sony/bravia-8-ii-oled,227,v2.2,2025-04-28 00:00:00 -0400,2025-05-29 13:30:24 -0400,2026-03-10 09:27:33 -0400,"55"" (K-55XR80M2); 65"" (K-65XR80M2)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-bravia-8-ii-oled_spd.jpg
58889,Sony BRAVIA 8 OLED,Sony,sony-bravia-8-oled,https://www.rtings.com/tv/reviews/sony/bravia-8-oled,227,v2.2,2024-05-20 00:00:00 -0400,2024-06-20 09:56:14 -0400,2026-03-19 08:54:53 -0400,"55"" (K-55XR80); 65"" (K-65XR80); 77"" (K-77XR80)",tv,OLED,,,WOLED,No,,Yes,OLED,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-bravia-8-oled_spd.jpg
53321,Sony BRAVIA 9,Sony,sony-bravia-9,https://www.rtings.com/tv/reviews/sony/bravia-9-qled,227,v2.2,2024-05-20 00:00:00 -0400,2024-06-14 09:41:05 -0400,2026-03-25 08:59:44 -0400,"65"" (K-65XR90); 75"" (K-75XR90); 85"" (K-85XR90)",tv,LCD,,,QD-LCD,Yes,InP,Yes,BRAVIA,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-bravia-9_spd.jpg
39008,Sony X90L/X90CL,Sony,sony-x90l-x90cl,https://www.rtings.com/tv/reviews/sony/x90l-x90cl,227,v2.2,2023-06-06 20:00:01 -0400,2023-08-11 11:31:58 -0400,2026-03-10 09:27:33 -0400,"55"" (XR-55X90L); 65"" (XR-65X90L); 75"" (XR-75X90L); 85"" (XR-85X90L); 98"" (XR-98X90L )",tv,LCD,,,QD-LCD,Yes,InP,Yes,BRAVIA,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/sony-x90l-x90cl_spd.jpg
117449,TCL 98QM8K,TCL,tcl-98qm8k,https://www.rtings.com/tv/reviews/tcl/98qm8k,197,v2.0.1,2025-07-01 00:00:00 -0400,2025-11-20 09:13:37 -0500,2025-11-25 17:26:32 -0500,"98"" (98QM8K)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-98qm8k_spd.jpg
70375,TCL NXTVISION,TCL,tcl-nxtvision,https://www.rtings.com/tv/reviews/tcl/nxtframe-qled,197,v2.0.1,2024-09-01 00:00:00 -0400,2024-10-28 11:05:30 -0400,2026-05-25 09:53:19 -0400,"55"" (55A300W); 65"" (65A300W); 75"" (75A300W); 85"" (85A300W)",tv,LCD,,,QD-LCD,Yes,InP,Yes,,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-nxtvision_spd.jpg
60903,TCL Q651G,TCL,tcl-q651g,https://www.rtings.com/tv/reviews/tcl/q6-q651g-qled,227,v2.2,2024-05-01 00:00:00 -0400,2024-08-30 09:48:49 -0400,2026-03-13 15:02:01 -0400,"43"" (43Q651G); 50"" (50Q651G); 55"" (55Q651G); 65"" (65Q651G); 75"" (75Q651G); 85"" (85Q651G); 98"" (98Q651G)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-q651g_spd.jpg
99831,TCL Q77K,TCL,tcl-q77k,https://www.rtings.com/tv/reviews/tcl/q77k,227,v2.2,2025-04-06 00:00:00 -0400,2025-10-14 13:19:23 -0400,2026-03-11 13:18:20 -0400,"55"" (55Q77K); 65"" (65Q77K); 75"" (75Q77K); 85"" (85Q77K); 98"" (98Q77K)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-q77k_spd.jpg
100489,TCL QM5K,TCL,tcl-qm5k,https://www.rtings.com/tv/reviews/tcl/qm5k,227,v2.2,2025-06-06 00:00:00 -0400,2025-11-12 15:03:02 -0500,2026-03-19 15:31:44 -0400,"50"" (50QM5K); 55"" (55QM5K); 65"" (65QM5K); 75"" (75QM5K); 85"" (85QM5K)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-qm5k_spd.jpg
88607,TCL QM6K,TCL,tcl-qm6k,https://www.rtings.com/tv/reviews/tcl/qm6k,227,v2.2,2025-02-10 00:00:00 -0500,2025-04-02 11:36:38 -0400,2026-03-11 10:10:43 -0400,"55"" (55QM6K); 65"" (65QM6K); 75"" (75QM6K); 85"" (85QM6K); 98"" (98QM6K)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-qm6k_spd.jpg
60899,TCL QM751G,TCL,tcl-qm751g,https://www.rtings.com/tv/reviews/tcl/qm7-qm751g-qled,227,v2.2,2024-05-01 00:00:00 -0400,2024-08-21 10:16:40 -0400,2026-03-16 10:22:42 -0400,"55"" (55QM751G); 65"" (65QM751G); 75"" (75QM751G); 85"" (85QM751G); 98"" (98QM751G)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-qm751g_spd.jpg
88608,TCL QM7K,TCL,tcl-qm7k,https://www.rtings.com/tv/reviews/tcl/qm7k,227,v2.2,2025-03-09 20:00:01 -0400,2025-04-14 15:22:01 -0400,2026-05-12 13:53:28 -0400,"55"" (55QM7K); 65"" (65QM7K); 75"" (75QM7K); 85"" (85QM7K); 98"" (98QM7K)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-qm7k_spd.jpg
60898,TCL QM851G,TCL,tcl-qm851g,https://www.rtings.com/tv/reviews/tcl/qm8-qm851g-qled,227,v2.2,2024-05-20 00:00:00 -0400,2024-07-16 12:15:40 -0400,2026-03-13 11:17:29 -0400,"65"" (65QM851G); 75"" (75QM851G ); 85"" (85QM851G ); 98"" (98QM851G)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-qm851g_spd.jpg
101781,TCL QM8K,TCL,tcl-qm8k,https://www.rtings.com/tv/reviews/tcl/qm8k,227,v2.2,2025-05-27 00:00:00 -0400,2025-07-31 16:04:08 -0400,2026-05-20 10:54:35 -0400,"65"" (65QM8K); 75"" (75QM8K); 85"" (85QM8K); 98"" (98QM8K)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-qm8k_spd.jpg
136482,TCL QM8L,TCL,tcl-qm8l,https://www.rtings.com/tv/reviews/tcl/qm8l,227,v2.2,2026-04-16 20:00:01 -0400,2026-05-20 10:51:00 -0400,2026-05-20 10:51:00 -0400,"65"" (65QM8L); 75"" (75QM8L); 85"" (85QM8L); 98"" (98QM8L)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-qm8l_spd.jpg
112536,TCL QM9K,TCL,tcl-qm9k,https://www.rtings.com/tv/reviews/tcl/qm9k,227,v2.2,2025-09-04 00:00:00 -0400,2025-10-21 13:36:53 -0400,2026-03-25 08:59:49 -0400,"65"" (65QM9K); 75"" (75QM9K); 85"" (85QM9K); 98"" (98QM9K)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-qm9k_spd.jpg
60900,TCL S551G,TCL,tcl-s551g,https://www.rtings.com/tv/reviews/tcl/s5-s551g,227,v2.2,2024-05-01 00:00:00 -0400,2024-10-04 08:41:09 -0400,2026-03-19 15:30:48 -0400,"43"" (43S551G); 50"" (50S551G); 55"" (55S551G); 65"" (65S551G); 75"" (75S551G); 85"" (85S551G)",tv,LCD,,,QD-LCD,Yes,InP,Yes,,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-s551g_spd.jpg
127258,TCL X11L,TCL,tcl-x11l,https://www.rtings.com/tv/reviews/tcl/x11l,227,v2.2,2026-02-01 00:00:00 -0500,2026-03-25 08:56:35 -0400,2026-05-21 10:00:33 -0400,"75"" (75X11L); 85"" (85X11L); 98"" (98X11L)",tv,LCD,,,QD-LCD,Yes,InP,Yes,,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,144Hz,,,,,4k,,,NO_GT,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/tcl-x11l_spd.jpg
132967,Vizio Mini LED Quantum 4K,Vizio,vizio-mini-led-quantum-4k,https://www.rtings.com/early-access/tv/reviews/vizio/mini-led-quantum-4k,227,v2.2,2026-02-01 00:00:00 -0500,,2026-06-01 09:21:53 -0400,"43"" (VQM43C); 50"" (VQM50C); 55"" (VQM55C); 65"" (VQM65C); 75"" (VQM75C); 85"" (VQM85C)",tv,LCD,,,ERROR: 'float' object has no attribute 'upper',No,,No,,,,,ERROR: 'float' object has no attribute 'upper',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-01T18:32:22.191541+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/vizio-mini-led-quantum-4k_spd.jpg
